"NU_SEQUENCIAL","NO_MUNICIPIO_ESC","SG_UF_ESC","TP_DEPENDENCIA_ADM_ESC","TP_LOCALIZACAO_ESC","TP_SIT_FUNC_ESC","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","NU_NOTA_REDACAO"
858642,"Rio Branco","AC",2,1,1,497.5,503.2,516.8,386.1,540
3690503,"Porto Walter","AC",2,1,1,,,,,
3292869,"Rio Branco","AC",4,1,1,665.4,596.5,566.1,747.5,900
3352401,"Rio Branco","AC",2,1,1,369.1,371,385.1,394.9,400
3860916,"Rio Branco","AC",2,1,1,,,,,
1012732,"Rio Branco","AC",2,1,1,468.2,395.3,507.6,477.9,700
927457,"Brasiléia","AC",2,1,1,389.4,390.5,382.6,409.2,400
1865824,"Mâncio Lima","AC",2,1,1,467.9,367.3,459.1,475.5,500
3584115,"Rio Branco","AC",2,1,1,,482.3,543.8,,500
3189322,"Cruzeiro do Sul","AC",2,1,1,545,353.7,434.2,503.8,560
2310356,"Cruzeiro do Sul","AC",2,1,1,417.3,405,385.6,398.7,520
971706,"Senador Guiomard","AC",2,1,1,499,379.7,499.8,395.4,0
598776,"Manoel Urbano","AC",2,1,1,411.8,478.6,476.3,472.2,680
3364408,"Acrelândia","AC",2,2,1,,,,,
1693033,"Rio Branco","AC",2,1,1,481.2,426.3,463.3,420.3,780
563023,"Rio Branco","AC",2,1,1,489.8,524.8,536.8,518.8,660
3738583,"Rio Branco","AC",2,1,1,424.6,514.5,510.3,396.9,600
665486,"Rio Branco","AC",2,1,1,510.7,511.1,526.5,497,860
2589048,"Sena Madureira","AC",2,1,1,376.3,445.2,315.7,402.6,640
520309,"Rio Branco","AC",2,1,1,,,,,
4197926,"Sena Madureira","AC",2,1,1,412.4,442.8,468.9,450.1,620
547755,"Mâncio Lima","AC",2,2,1,476.1,460.9,555,498.7,760
238706,"Rio Branco","AC",2,1,1,481.9,363,419.5,460.7,720
3436924,"Rio Branco","AC",2,1,1,515.1,529.2,519.4,434.1,0
1365308,"Senador Guiomard","AC",2,1,1,,417.3,449.5,,0
3511936,"Sena Madureira","AC",1,1,1,459.5,356.7,515.2,394.5,760
2528015,"Tarauacá","AC",2,1,1,,,,,
2534251,"Feijó","AC",2,1,1,392,499.9,504.9,397.8,680
683248,"Cruzeiro do Sul","AC",1,2,1,,291.1,400.9,,0
289965,"Rio Branco","AC",2,1,1,358.9,460,510.5,377.1,480
3036762,"Porto Walter","AC",2,1,1,,506.2,531.9,,480
521457,"Porto Walter","AC",2,1,1,417.2,427,438.6,413.9,540
402751,"Rio Branco","AC",2,1,1,442.5,481.6,472.2,426.2,340
2950744,"Rio Branco","AC",2,1,1,497.2,564.2,529.7,531.6,640
2914325,"Cruzeiro do Sul","AC",2,1,1,589.4,541.5,571.2,576.6,820
2915391,"Rio Branco","AC",2,1,1,494.7,0,0,560.1,380
