#ANO;ESTADO;MUNICIPIO;ESFERA_GOVERNO;MODALIDADE_ENSINO;VALOR_TOTAL_ESCOLAS_PNAE
2018;PI;SAO GONCALO DO GURGUEIA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;9840,6
2018;PI;SAO GONCALO DO GURGUEIA;MUNICIPAL;PRï¿½-ESCOLA;8586
2018;PI;SAO GONCALO DO PIAUI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);954
2018;PI;SAO GONCALO DO PIAUI;MUNICIPAL;CRECHE;18404
2018;PI;SAO GONCALO DO PIAUI;MUNICIPAL;EJA;2880
2018;PI;SAO GONCALO DO PIAUI;MUNICIPAL;ENSINO FUNDAMENTAL;17739
2018;PI;SAO GONCALO DO PIAUI;MUNICIPAL;PRï¿½-ESCOLA;13462
2018;PI;SAO JOAO DA CANABRAVA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);212
2018;PI;SAO JOAO DA CANABRAVA;MUNICIPAL;CRECHE;10914
2018;PI;SAO JOAO DA CANABRAVA;MUNICIPAL;ENSINO FUNDAMENTAL;49824
2018;PI;SAO JOAO DA CANABRAVA;MUNICIPAL;PRï¿½-ESCOLA;11236
2018;PI;SAO JOAO DA FRONTEIRA;MUNICIPAL;CRECHE;20972
2018;PI;SAO JOAO DA FRONTEIRA;MUNICIPAL;EJA;3200
2018;PI;SAO JOAO DA FRONTEIRA;MUNICIPAL;ENSINO FUNDAMENTAL;73512
2018;PI;SAO JOAO DA FRONTEIRA;MUNICIPAL;PRï¿½-ESCOLA;18762
2018;PI;SAO JOAO DA SERRA;MUNICIPAL;CRECHE;22042
2018;PI;SAO JOAO DA SERRA;MUNICIPAL;ENSINO FUNDAMENTAL;56808
2018;PI;SAO JOAO DA SERRA;MUNICIPAL;PRï¿½-ESCOLA;19928
2018;PI;SAO JOAO DA VARJOTA;MUNICIPAL;CRECHE;12668,8
2018;PI;SAO JOAO DA VARJOTA;MUNICIPAL;ENSINO FUNDAMENTAL;36691,2
2018;PI;SAO JOAO DA VARJOTA;MUNICIPAL;PRï¿½-ESCOLA;10684,8
2018;PI;SAO JOAO DA VARJOTA;MUNICIPAL;QUILOMBOLA;13798,4
2018;PI;SAO JOAO DO ARRAIAL;MUNICIPAL;CRECHE;40874
2018;PI;SAO JOAO DO ARRAIAL;MUNICIPAL;EJA;6912
2018;PI;SAO JOAO DO ARRAIAL;MUNICIPAL;ENSINO FUNDAMENTAL;225634
2018;PI;SAO JOAO DO ARRAIAL;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;24495
2018;PI;SAO JOAO DO ARRAIAL;MUNICIPAL;PRï¿½-ESCOLA;28196
2018;PI;SAO JOAO DO PIAUI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3286
2018;PI;SAO JOAO DO PIAUI;MUNICIPAL;CRECHE;27392
2018;PI;SAO JOAO DO PIAUI;MUNICIPAL;EJA;4544
2018;PI;SAO JOAO DO PIAUI;MUNICIPAL;ENSINO FUNDAMENTAL;442197
2018;PI;SAO JOAO DO PIAUI;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;43835,4
2018;PI;SAO JOAO DO PIAUI;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - QUILOMBOLA;6398,4
2018;PI;SAO JOAO DO PIAUI;MUNICIPAL;PRï¿½-ESCOLA;48442
2018;PI;SAO JOAO DO PIAUI;MUNICIPAL;QUILOMBOLA;24832
2018;PI;SAO JOSE DO DIVINO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2862
2018;PI;SAO JOSE DO DIVINO;MUNICIPAL;CRECHE;27820
2018;PI;SAO JOSE DO DIVINO;MUNICIPAL;ENSINO FUNDAMENTAL;98570
2018;PI;SAO JOSE DO DIVINO;MUNICIPAL;PRï¿½-ESCOLA;17172
2018;PI;SAO JOSE DO PEIXE;MUNICIPAL;CRECHE;4879,2
2018;PI;SAO JOSE DO PEIXE;MUNICIPAL;EJA;2342,4
2018;PI;SAO JOSE DO PEIXE;MUNICIPAL;ENSINO FUNDAMENTAL;26222,4
2018;PI;SAO JOSE DO PEIXE;MUNICIPAL;PRï¿½-ESCOLA;6550,8
2018;PI;SAO JOSE DO PIAUI;MUNICIPAL;CRECHE;5992
2018;PI;SAO JOSE DO PIAUI;MUNICIPAL;ENSINO FUNDAMENTAL;75262
2018;PI;SAO JOSE DO PIAUI;MUNICIPAL;PRï¿½-ESCOLA;14946
2018;PI;SAO JOSE DO PIAUI;MUNICIPAL;QUILOMBOLA;7808
2018;PI;SAO JULIAO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4452
2018;PI;SAO JULIAO;MUNICIPAL;CRECHE;26536
2018;PI;SAO JULIAO;MUNICIPAL;EJA;10050
2018;PI;SAO JULIAO;MUNICIPAL;ENSINO FUNDAMENTAL;51048
2018;PI;SAO JULIAO;MUNICIPAL;PRï¿½-ESCOLA;16748
2018;PI;SAO LOURENCO DO PIAUI;MUNICIPAL;CRECHE;14980
2018;PI;SAO LOURENCO DO PIAUI;MUNICIPAL;EJA;13696
2018;PI;SAO LOURENCO DO PIAUI;MUNICIPAL;ENSINO FUNDAMENTAL;45000
2018;PI;SAO LOURENCO DO PIAUI;MUNICIPAL;PRï¿½-ESCOLA;11130
2018;PI;SAO LUIS DO PIAUI;MUNICIPAL;CRECHE;3424
2018;PI;SAO LUIS DO PIAUI;MUNICIPAL;ENSINO FUNDAMENTAL;69598
2018;PI;SAO LUIS DO PIAUI;MUNICIPAL;PRï¿½-ESCOLA;6360
2018;PI;SAO MIGUEL DO FIDALGO;MUNICIPAL;CRECHE;5350
2018;PI;SAO MIGUEL DO FIDALGO;MUNICIPAL;EJA;3456
2018;PI;SAO MIGUEL DO FIDALGO;MUNICIPAL;ENSINO FUNDAMENTAL;40210
2018;PI;SAO MIGUEL DO FIDALGO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;31921,6
2018;PI;SAO MIGUEL DO FIDALGO;MUNICIPAL;PRï¿½-ESCOLA;7950
2018;PI;SAO MIGUEL DO TAPUIO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);212
2018;PI;SAO MIGUEL DO TAPUIO;MUNICIPAL;CRECHE;81962
2018;PI;SAO MIGUEL DO TAPUIO;MUNICIPAL;EJA;14464
2018;PI;SAO MIGUEL DO TAPUIO;MUNICIPAL;ENSINO FUNDAMENTAL;188634
2018;PI;SAO MIGUEL DO TAPUIO;MUNICIPAL;PRï¿½-ESCOLA;53636
2018;PI;SAO PEDRO DO PIAUI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3604
2018;PI;SAO PEDRO DO PIAUI;MUNICIPAL;CRECHE;43442
2018;PI;SAO PEDRO DO PIAUI;MUNICIPAL;EJA;8192
2018;PI;SAO PEDRO DO PIAUI;MUNICIPAL;ENSINO FUNDAMENTAL;233696
2018;PI;SAO PEDRO DO PIAUI;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;66001,6
2018;PI;SAO PEDRO DO PIAUI;MUNICIPAL;PRï¿½-ESCOLA;38372
2018;PI;SAO RAIMUNDO NONATO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1378
2018;PI;SAO RAIMUNDO NONATO;MUNICIPAL;CRECHE;38734
2018;PI;SAO RAIMUNDO NONATO;MUNICIPAL;EJA;13760
2018;PI;SAO RAIMUNDO NONATO;MUNICIPAL;ENSINO FUNDAMENTAL;353130
2018;PI;SAO RAIMUNDO NONATO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;34534,4
2018;PI;SAO RAIMUNDO NONATO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - QUILOMBOLA;6192
2018;PI;SAO RAIMUNDO NONATO;MUNICIPAL;PRï¿½-ESCOLA;67132
2018;PI;SAO RAIMUNDO NONATO;MUNICIPAL;QUILOMBOLA;63744
2018;PI;SEBASTIAO BARROS;MUNICIPAL;CRECHE;3638
2018;PI;SEBASTIAO BARROS;MUNICIPAL;ENSINO FUNDAMENTAL;28404
2018;PI;SEBASTIAO BARROS;MUNICIPAL;PRï¿½-ESCOLA;9169
2018;PI;SEBASTIAO LEAL;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);318
2018;PI;SEBASTIAO LEAL;MUNICIPAL;CRECHE;8988
2018;PI;SEBASTIAO LEAL;MUNICIPAL;EJA;576
2018;PI;SEBASTIAO LEAL;MUNICIPAL;ENSINO FUNDAMENTAL;133420
2018;PI;SEBASTIAO LEAL;MUNICIPAL;PRï¿½-ESCOLA;15052
2018;PI;SIGEFREDO PACHECO;MUNICIPAL;CRECHE;32100
2018;PI;SIGEFREDO PACHECO;MUNICIPAL;EJA;20544
2018;PI;SIGEFREDO PACHECO;MUNICIPAL;ENSINO FUNDAMENTAL;295320
2018;PI;SIGEFREDO PACHECO;MUNICIPAL;PRï¿½-ESCOLA;46224
2018;PI;SIMOES;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2014
2018;PI;SIMOES;MUNICIPAL;CRECHE;49648
2018;PI;SIMOES;MUNICIPAL;EJA;8960
2018;PI;SIMOES;MUNICIPAL;ENSINO FUNDAMENTAL;303832
2018;PI;SIMOES;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;17608
2018;PI;SIMOES;MUNICIPAL;PRï¿½-ESCOLA;35192
2018;PI;SIMOES;MUNICIPAL;QUILOMBOLA;55748
2018;PI;SIMPLICIO MENDES;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2332
2018;PI;SIMPLICIO MENDES;MUNICIPAL;CRECHE;40660
2018;PI;SIMPLICIO MENDES;MUNICIPAL;ENSINO FUNDAMENTAL;114120
2018;PI;SIMPLICIO MENDES;MUNICIPAL;PRï¿½-ESCOLA;31376
2018;PI;SOCORRO DO PIAUI;MUNICIPAL;CRECHE;9416
2018;PI;SOCORRO DO PIAUI;MUNICIPAL;EJA;14710
2018;PI;SOCORRO DO PIAUI;MUNICIPAL;ENSINO FUNDAMENTAL;57131
2018;PI;SOCORRO DO PIAUI;MUNICIPAL;PRï¿½-ESCOLA;12402
2018;PI;SUSSUAPARA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1060
2018;PI;SUSSUAPARA;MUNICIPAL;CRECHE;21400
2018;PI;SUSSUAPARA;MUNICIPAL;EJA;5632
2018;PI;SUSSUAPARA;MUNICIPAL;ENSINO FUNDAMENTAL;121590
2018;PI;SUSSUAPARA;MUNICIPAL;PRï¿½-ESCOLA;17782
2018;PI;TAMBORIL DO PIAUI;MUNICIPAL;CRECHE;4451,2
2018;PI;TAMBORIL DO PIAUI;MUNICIPAL;EJA;4096
2018;PI;TAMBORIL DO PIAUI;MUNICIPAL;ENSINO FUNDAMENTAL;69996,8
2018;PI;TAMBORIL DO PIAUI;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;3322,8
2018;PI;TAMBORIL DO PIAUI;MUNICIPAL;PRï¿½-ESCOLA;6190,4
2018;PI;TANQUE DO PIAUI;MUNICIPAL;CRECHE;5564
2018;PI;TANQUE DO PIAUI;MUNICIPAL;EJA;3648
2018;PI;TANQUE DO PIAUI;MUNICIPAL;ENSINO FUNDAMENTAL;35726
2018;PI;TANQUE DO PIAUI;MUNICIPAL;PRï¿½-ESCOLA;7314
2018;PI;TERESINA;ESTADUAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);104834
2018;PI;TERESINA;ESTADUAL;EJA;8398038
2018;PI;TERESINA;ESTADUAL;ENSINO FUNDAMENTAL;4496188
2018;PI;TERESINA;ESTADUAL;ENSINO Mï¿½DIO;13131096
2018;PI;TERESINA;ESTADUAL;ENSINO Mï¿½DIO INTEGRAL;2163734
2018;PI;TERESINA;ESTADUAL;INDï¿½GENA;1920
2018;PI;TERESINA;ESTADUAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;221860,8
2018;PI;TERESINA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);106106
2018;PI;TERESINA;MUNICIPAL;CRECHE;2023798
2018;PI;TERESINA;MUNICIPAL;EJA;259742
2018;PI;TERESINA;MUNICIPAL;ENSINO FUNDAMENTAL;5707598
2018;PI;TERESINA;MUNICIPAL;ENSINO Mï¿½DIO;65534
2018;PI;TERESINA;MUNICIPAL;PRï¿½-ESCOLA;1799318
2018;PI;UNIAO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);7632
2018;PI;UNIAO;MUNICIPAL;CRECHE;150656
2018;PI;UNIAO;MUNICIPAL;EJA;11328
2018;PI;UNIAO;MUNICIPAL;ENSINO FUNDAMENTAL;473626
2018;PI;UNIAO;MUNICIPAL;ENSINO Mï¿½DIO;10152
2018;PI;UNIAO;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;260144
2018;PI;UNIAO;MUNICIPAL;PRï¿½-ESCOLA;140320
2018;PI;URUCUI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3286
2018;PI;URUCUI;MUNICIPAL;CRECHE;62274
2018;PI;URUCUI;MUNICIPAL;EJA;23104
2018;PI;URUCUI;MUNICIPAL;ENSINO FUNDAMENTAL;228166
2018;PI;URUCUI;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;136320
2018;PI;URUCUI;MUNICIPAL;PRï¿½-ESCOLA;67522
2018;PI;VALENCA DO PIAUI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);6254
2018;PI;VALENCA DO PIAUI;MUNICIPAL;CRECHE;48792
2018;PI;VALENCA DO PIAUI;MUNICIPAL;EJA;38682
2018;PI;VALENCA DO PIAUI;MUNICIPAL;ENSINO FUNDAMENTAL;434272
2018;PI;VALENCA DO PIAUI;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;45624,6
2018;PI;VALENCA DO PIAUI;MUNICIPAL;PRï¿½-ESCOLA;40810
2018;PI;VARZEA BRANCA;MUNICIPAL;ENSINO FUNDAMENTAL;109548
2018;PI;VARZEA BRANCA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;13632
2018;PI;VARZEA BRANCA;MUNICIPAL;PRï¿½-ESCOLA;19928
2018;PI;VARZEA GRANDE;MUNICIPAL;EJA;3072
2018;PI;VARZEA GRANDE;MUNICIPAL;ENSINO FUNDAMENTAL;38464
2018;PI;VARZEA GRANDE;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;36891,6
2018;PI;VARZEA GRANDE;MUNICIPAL;PRï¿½-ESCOLA;11193,6
2018;PI;VERA MENDES;MUNICIPAL;CRECHE;15194
2018;PI;VERA MENDES;MUNICIPAL;EJA;24832
2018;PI;VERA MENDES;MUNICIPAL;ENSINO FUNDAMENTAL;99408
2018;PI;VERA MENDES;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;2513,4
2018;PI;VERA MENDES;MUNICIPAL;PRï¿½-ESCOLA;8374
2018;PI;VERA MENDES;MUNICIPAL;QUILOMBOLA;2560
2018;PI;VILA NOVA DO PIAUI;MUNICIPAL;CRECHE;23112
2018;PI;VILA NOVA DO PIAUI;MUNICIPAL;EJA;3392
2018;PI;VILA NOVA DO PIAUI;MUNICIPAL;ENSINO FUNDAMENTAL;73188
2018;PI;VILA NOVA DO PIAUI;MUNICIPAL;PRï¿½-ESCOLA;6996
2018;PI;WALL FERRAZ;MUNICIPAL;CRECHE;6420
2018;PI;WALL FERRAZ;MUNICIPAL;EJA;2112
2018;PI;WALL FERRAZ;MUNICIPAL;ENSINO FUNDAMENTAL;47952
2018;PI;WALL FERRAZ;MUNICIPAL;PRï¿½-ESCOLA;10494
2018;PR;ABATIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1272
2018;PR;ABATIA;MUNICIPAL;CRECHE;26108
2018;PR;ABATIA;MUNICIPAL;EJA;3456
2018;PR;ABATIA;MUNICIPAL;ENSINO FUNDAMENTAL;28728
2018;PR;ABATIA;MUNICIPAL;PRï¿½-ESCOLA;17914
2018;PR;ADRIANOPOLIS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);106
2018;PR;ADRIANOPOLIS;MUNICIPAL;CRECHE;7704
2018;PR;ADRIANOPOLIS;MUNICIPAL;EJA;2240
2018;PR;ADRIANOPOLIS;MUNICIPAL;ENSINO FUNDAMENTAL;37230
2018;PR;ADRIANOPOLIS;MUNICIPAL;PRï¿½-ESCOLA;16006
2018;PR;ADRIANOPOLIS;MUNICIPAL;QUILOMBOLA;2688
2018;PR;AGUDOS DO SUL;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1060
2018;PR;AGUDOS DO SUL;MUNICIPAL;CRECHE;27178
2018;PR;AGUDOS DO SUL;MUNICIPAL;EJA;1856
2018;PR;AGUDOS DO SUL;MUNICIPAL;ENSINO FUNDAMENTAL;47232
2018;PR;AGUDOS DO SUL;MUNICIPAL;PRï¿½-ESCOLA;17914
2018;PR;ALMIRANTE TAMANDARE;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);13038
2018;PR;ALMIRANTE TAMANDARE;MUNICIPAL;CRECHE;164566
2018;PR;ALMIRANTE TAMANDARE;MUNICIPAL;EJA;10304
2018;PR;ALMIRANTE TAMANDARE;MUNICIPAL;ENSINO FUNDAMENTAL;577682
2018;PR;ALMIRANTE TAMANDARE;MUNICIPAL;PRï¿½-ESCOLA;207744
2018;PR;ALTAMIRA DO PARANA;MUNICIPAL;CRECHE;7832,4
2018;PR;ALTAMIRA DO PARANA;MUNICIPAL;EJA;460,8
2018;PR;ALTAMIRA DO PARANA;MUNICIPAL;ENSINO FUNDAMENTAL;12355,2
2018;PR;ALTAMIRA DO PARANA;MUNICIPAL;PRï¿½-ESCOLA;7172,4
2018;PR;ALTO PARAISO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);212
2018;PR;ALTO PARAISO;MUNICIPAL;CRECHE;16050
2018;PR;ALTO PARAISO;MUNICIPAL;EJA;1408
2018;PR;ALTO PARAISO;MUNICIPAL;ENSINO FUNDAMENTAL;17496
2018;PR;ALTO PARAISO;MUNICIPAL;PRï¿½-ESCOLA;10314
2018;PR;ALTO PARANA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);954
2018;PR;ALTO PARANA;MUNICIPAL;CRECHE;62916
2018;PR;ALTO PARANA;MUNICIPAL;EJA;4288
2018;PR;ALTO PARANA;MUNICIPAL;ENSINO FUNDAMENTAL;63576
2018;PR;ALTO PARANA;MUNICIPAL;PRï¿½-ESCOLA;43792
2018;PR;ALTO PIQUIRI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);6678
2018;PR;ALTO PIQUIRI;MUNICIPAL;CRECHE;43228
2018;PR;ALTO PIQUIRI;MUNICIPAL;EJA;3840
2018;PR;ALTO PIQUIRI;MUNICIPAL;ENSINO FUNDAMENTAL;80190
2018;PR;ALTO PIQUIRI;MUNICIPAL;PRï¿½-ESCOLA;23888
2018;PR;ALTONIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);848
2018;PR;ALTONIA;MUNICIPAL;CRECHE;81962
2018;PR;ALTONIA;MUNICIPAL;EJA;2880
2018;PR;ALTONIA;MUNICIPAL;ENSINO FUNDAMENTAL;198500
2018;PR;ALTONIA;MUNICIPAL;PRï¿½-ESCOLA;59368
2018;PR;ALVORADA DO SUL;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);848
2018;PR;ALVORADA DO SUL;MUNICIPAL;CRECHE;44084
2018;PR;ALVORADA DO SUL;MUNICIPAL;EJA;2752
2018;PR;ALVORADA DO SUL;MUNICIPAL;ENSINO FUNDAMENTAL;59106
2018;PR;ALVORADA DO SUL;MUNICIPAL;PRï¿½-ESCOLA;27152
2018;PR;AMAPORA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2332
2018;PR;AMAPORA;MUNICIPAL;CRECHE;22684
2018;PR;AMAPORA;MUNICIPAL;EJA;1024
2018;PR;AMAPORA;MUNICIPAL;ENSINO FUNDAMENTAL;30960
2018;PR;AMAPORA;MUNICIPAL;PRï¿½-ESCOLA;16618
2018;PR;AMPERE;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2194,2
2018;PR;AMPERE;MUNICIPAL;CRECHE;82047,6
2018;PR;AMPERE;MUNICIPAL;EJA;4723,2
2018;PR;AMPERE;MUNICIPAL;ENSINO FUNDAMENTAL;95769
2018;PR;AMPERE;MUNICIPAL;PRï¿½-ESCOLA;45419,4
2018;PR;ANAHY;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);212
2018;PR;ANAHY;MUNICIPAL;CRECHE;13054
2018;PR;ANAHY;MUNICIPAL;EJA;960
2018;PR;ANAHY;MUNICIPAL;ENSINO FUNDAMENTAL;14256
2018;PR;ANAHY;MUNICIPAL;PRï¿½-ESCOLA;7656
2018;PR;ANDIRA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1590
2018;PR;ANDIRA;MUNICIPAL;CRECHE;93304
2018;PR;ANDIRA;MUNICIPAL;EJA;5376
2018;PR;ANDIRA;MUNICIPAL;ENSINO FUNDAMENTAL;110588
2018;PR;ANDIRA;MUNICIPAL;PRï¿½-ESCOLA;37946
2018;PR;ANGULO;MUNICIPAL;CRECHE;24396
2018;PR;ANGULO;MUNICIPAL;EJA;320
2018;PR;ANGULO;MUNICIPAL;ENSINO FUNDAMENTAL;15192
2018;PR;ANGULO;MUNICIPAL;PRï¿½-ESCOLA;10416
2018;PR;ANTONINA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);742
2018;PR;ANTONINA;MUNICIPAL;CRECHE;6420
2018;PR;ANTONINA;MUNICIPAL;EJA;6464
2018;PR;ANTONINA;MUNICIPAL;ENSINO FUNDAMENTAL;104184
2018;PR;ANTONINA;MUNICIPAL;PRï¿½-ESCOLA;43036
2018;PR;ANTONIO OLINTO;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);954
2018;PR;ANTONIO OLINTO;MUNICIPAL;CRECHE;9202
2018;PR;ANTONIO OLINTO;MUNICIPAL;EJA;1856
2018;PR;ANTONIO OLINTO;MUNICIPAL;ENSINO FUNDAMENTAL;37968
2018;PR;ANTONIO OLINTO;MUNICIPAL;PRï¿½-ESCOLA;15264
2018;PR;APUCARANA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);5278,8
2018;PR;APUCARANA;MUNICIPAL;CRECHE;520662
2018;PR;APUCARANA;MUNICIPAL;EJA;19608
2018;PR;APUCARANA;MUNICIPAL;ENSINO FUNDAMENTAL;1288320
2018;PR;APUCARANA;MUNICIPAL;PRï¿½-ESCOLA;483920
2018;PR;ARAPONGAS;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);9222
2018;PR;ARAPONGAS;MUNICIPAL;CRECHE;340902
2018;PR;ARAPONGAS;MUNICIPAL;EJA;18944
2018;PR;ARAPONGAS;MUNICIPAL;ENSINO FUNDAMENTAL;665582
2018;PR;ARAPONGAS;MUNICIPAL;PRï¿½-ESCOLA;225696
2018;PR;ARAPOTI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);2544
2018;PR;ARAPOTI;MUNICIPAL;CRECHE;94588
2018;PR;ARAPOTI;MUNICIPAL;EJA;5184
2018;PR;ARAPOTI;MUNICIPAL;ENSINO FUNDAMENTAL;129456
2018;PR;ARAPOTI;MUNICIPAL;PRï¿½-ESCOLA;65826
2018;PR;ARAPUA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);212
2018;PR;ARAPUA;MUNICIPAL;CRECHE;16906
2018;PR;ARAPUA;MUNICIPAL;EJA;448
2018;PR;ARAPUA;MUNICIPAL;ENSINO FUNDAMENTAL;16200
2018;PR;ARAPUA;MUNICIPAL;PRï¿½-ESCOLA;10546
2018;PR;ARARUNA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3816
2018;PR;ARARUNA;MUNICIPAL;CRECHE;38948
2018;PR;ARARUNA;MUNICIPAL;EJA;3456
2018;PR;ARARUNA;MUNICIPAL;ENSINO FUNDAMENTAL;55584
2018;PR;ARARUNA;MUNICIPAL;PRï¿½-ESCOLA;33184
2018;PR;ARAUCARIA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);46216
2018;PR;ARAUCARIA;MUNICIPAL;CRECHE;384772
2018;PR;ARAUCARIA;MUNICIPAL;EJA;18688
2018;PR;ARAUCARIA;MUNICIPAL;ENSINO FUNDAMENTAL;1033082
2018;PR;ARAUCARIA;MUNICIPAL;MAIS EDUCAï¿½ï¿½O (PARC. COMPLEM.) - FUNDAMENTAL;3408
2018;PR;ARAUCARIA;MUNICIPAL;PRï¿½-ESCOLA;489194
2018;PR;ARIRANHA DO IVAI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);1272
2018;PR;ARIRANHA DO IVAI;MUNICIPAL;CRECHE;16478
2018;PR;ARIRANHA DO IVAI;MUNICIPAL;EJA;1536
2018;PR;ARIRANHA DO IVAI;MUNICIPAL;ENSINO FUNDAMENTAL;13320
2018;PR;ARIRANHA DO IVAI;MUNICIPAL;PRï¿½-ESCOLA;4558
2018;PR;ASSAI;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);3074
2018;PR;ASSAI;MUNICIPAL;CRECHE;60776
2018;PR;ASSAI;MUNICIPAL;EJA;4928
2018;PR;ASSAI;MUNICIPAL;ENSINO FUNDAMENTAL;117090
2018;PR;ASSAI;MUNICIPAL;PRï¿½-ESCOLA;38136
2018;PR;ASSIS CHATEAUBRIAND;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4558
2018;PR;ASSIS CHATEAUBRIAND;MUNICIPAL;CRECHE;133322
2018;PR;ASSIS CHATEAUBRIAND;MUNICIPAL;EJA;9696
2018;PR;ASSIS CHATEAUBRIAND;MUNICIPAL;ENSINO FUNDAMENTAL;177730
2018;PR;ASSIS CHATEAUBRIAND;MUNICIPAL;PRï¿½-ESCOLA;91578
2018;PR;ASTORGA;MUNICIPAL;ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE);4028
2018;PR;ASTORGA;MUNICIPAL;CRECHE;150228
2018;PR;ASTORGA;MUNICIPAL;EJA;3968
